taxid,species_id,assembly,superkingdom,kingdom,phylum,class,order,family,species,strain_name,genus_original,genus_id,genus
76802,346,GCF_001610795.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas citri,strain=FDC 1559,Xanthomonas,338.0,Xanthomonas
76802,346,GCF_001610815.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas citri,strain=FDC 1609,Xanthomonas,338.0,Xanthomonas
76802,346,GCF_001610915.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas citri,strain=1566,Xanthomonas,338.0,Xanthomonas
76802,346,GCF_002079965.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas citri,strain=FDC 1561,Xanthomonas,338.0,Xanthomonas
76832,76832,GCF_001481655.1,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides odoratimimus,strain=PR63039,Myroides,76831.0,Myroides
76832,76832,GCF_004337635.1,Bacteria,,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides odoratimimus,strain=G13,Myroides,76831.0,Myroides
76856,851,GCF_002211605.1,Bacteria,,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium nucleatum,strain=ChDC F317,Fusobacterium,848.0,Fusobacterium
76856,851,GCF_003019295.1,Bacteria,,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium nucleatum,strain=25586,Fusobacterium,848.0,Fusobacterium
76857,851,GCF_001433955.1,Bacteria,,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium nucleatum,strain=ChDC F306,Fusobacterium,848.0,Fusobacterium
76857,851,GCF_001457555.1,Bacteria,,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium nucleatum,strain=NCTC10562,Fusobacterium,848.0,Fusobacterium
76857,851,GCF_002211625.1,Bacteria,,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium nucleatum,strain=KCOM 1275,Fusobacterium,848.0,Fusobacterium
76859,851,GCF_001296085.1,Bacteria,,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium nucleatum,strain=KCOM 1279,Fusobacterium,848.0,Fusobacterium
76859,851,GCF_001296145.1,Bacteria,,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium nucleatum,strain=KCOM 1325,Fusobacterium,848.0,Fusobacterium
76860,76860,GCF_016127875.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus constellatus,strain=FDAARGOS_1015,Streptococcus,1301.0,Streptococcus
76860,76860,GCF_016725005.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus constellatus,strain=FDAARGOS_1156,Streptococcus,1301.0,Streptococcus
76860,76860,GCF_016889885.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus constellatus,strain=FDAARGOS_1208,Streptococcus,1301.0,Streptococcus
76869,303,GCF_000019125.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas putida,strain=GB-1,Pseudomonas,286.0,Pseudomonas
76936,76936,GCF_001460635.1,Bacteria,,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter typhlonius,strain=MIT 97-6810,Helicobacter,209.0,Helicobacter
76947,76947,GCF_002080435.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium herbicidovorans,strain=MH,Sphingobium,165695.0,Sphingobium
77635,77635,GCF_014898195.1,Bacteria,,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium subtile,strain=KCTC 3272,Bifidobacterium,1678.0,Bifidobacterium
78327,78327,GCF_002309555.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas mosselii,strain=BS011,Pseudomonas,286.0,Pseudomonas
78327,78327,GCF_002736065.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas mosselii,strain=PtA1,Pseudomonas,286.0,Pseudomonas
78344,78448,GCF_004135085.1,Bacteria,,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium pullorum,strain=CACC 514,Bifidobacterium,1678.0,Bifidobacterium
78398,78398,GCF_000769535.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium odoriferum,strain=BC S7,Pectobacterium,122277.0,Pectobacterium
78398,78398,GCF_009931295.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium odoriferum,strain=JK2.1,Pectobacterium,122277.0,Pectobacterium
78535,78535,GCF_900636365.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus viridans,strain=NCTC3166,Streptococcus,1301.0,Streptococcus
78543,78543,GCF_014076455.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas migulae,strain=R1-9,Pseudomonas,286.0,Pseudomonas
78587,78587,GCF_003966695.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis excentricus,strain=M6,Asticcacaulis,76890.0,Asticcacaulis
79263,79263,GCF_004117095.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus chitinolyticus,strain=KCCM 41400,Paenibacillus,44249.0,Paenibacillus
79329,79329,GCF_902167295.1,Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga pinensis,,Chitinophaga,79328.0,Chitinophaga
79329,79329,GCF_902167305.1,Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga pinensis,,Chitinophaga,79328.0,Chitinophaga
79329,79329,GCF_902167325.1,Bacteria,,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga pinensis,,Chitinophaga,79328.0,Chitinophaga
79604,79604,GCF_001643775.1,Bacteria,,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Denitrobacterium detoxificans,strain=NPOH1,Denitrobacterium,79603.0,Denitrobacterium
79880,79880,GCF_000737305.2,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus clausii,strain=ENTPro,Alkalihalobacillus,2675234.0,Alkalihalobacillus
79880,79880,GCF_002250115.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus clausii,strain=DSM 8716,Alkalihalobacillus,2675234.0,Alkalihalobacillus
79881,79881,GCF_001719185.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus gibsonii,strain=FJAT-10019,Alkalihalobacillus,2675234.0,Alkalihalobacillus
79883,79883,GCF_002157855.1,Bacteria,,Firmicutes,Bacilli,Bacillales,Bacillaceae,Sutcliffiella horikoshii,strain=20a,Sutcliffiella,2837511.0,Sutcliffiella
79967,79967,GCF_002952315.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia pyrifoliae,strain=EpK1/15,Erwinia,551.0,Erwinia
80842,80842,GCF_003719195.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum rubrisubalbicans,strain=DSM 11543,Herbaspirillum,963.0,Herbaspirillum
80849,80849,GCF_004795935.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia endosymbiont of Brugia malayi,,Wolbachia,953.0,Wolbachia
80850,80850,GCF_013365435.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia endosymbiont of Litomosoides sigmodontis,strain=wLsig,Wolbachia,953.0,Wolbachia
80860,80860,GCF_017526105.1,Bacteria,,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces cyanogenus,strain=S136,Streptomyces,1883.0,Streptomyces
80866,80866,GCF_013423845.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia acidovorans,strain=B804,Delftia,80865.0,Delftia
80866,80866,GCF_016026535.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia acidovorans,strain=FDAARGOS_939,Delftia,80865.0,Delftia
80866,80866,GCF_016027075.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia acidovorans,strain=FDAARGOS_909,Delftia,80865.0,Delftia
80866,80866,GCF_016027775.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia acidovorans,strain=FDAARGOS_891,Delftia,80865.0,Delftia
80866,80866,GCF_016127415.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia acidovorans,strain=FDAARGOS_997,Delftia,80865.0,Delftia
80869,80869,GCF_001593665.2,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax citrulli,strain=M6,Acidovorax,12916.0,Acidovorax
80869,80869,GCF_002441975.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax citrulli,strain=KACC17005,Acidovorax,12916.0,Acidovorax
81459,81459,GCF_002804105.1,Bacteria,,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Entomoplasma melaleucae,strain=M1,Entomoplasma,46238.0,Entomoplasma
81460,138853,GCF_002441935.1,Bacteria,,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma lactucae,strain=831-C4,Mesoplasma,46239.0,Mesoplasma
81460,138853,GCF_002804225.1,Bacteria,,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma lactucae,strain=831-C4,Mesoplasma,46239.0,Mesoplasma
81479,81479,GCF_001955735.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax antarcticus,strain=DSMZ24876,Rhodoferax,28065.0,Rhodoferax
82135,82135,GCF_016026575.1,Bacteria,,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Fannyhessea vaginae,strain=FDAARGOS_934,Fannyhessea,2767327.0,Fannyhessea
82348,82348,GCF_002953735.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pluranimalium,strain=TH11417,Streptococcus,1301.0,Streptococcus
82348,82348,GCF_003352995.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus pluranimalium,strain=14A0014,Streptococcus,1301.0,Streptococcus
82367,82367,GCF_008824185.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus pantotrophus,strain=DSM 2944,Paracoccus,265.0,Paracoccus
82367,82367,GCF_013414285.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus pantotrophus,strain=ACCC10489,Paracoccus,265.0,Paracoccus
82380,82380,GCF_003991855.1,Bacteria,,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium oxydans,strain=HG3,Microbacterium,33882.0,Microbacterium
82380,82380,GCF_004000565.1,Bacteria,,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium oxydans,strain=VIU2A,Microbacterium,33882.0,Microbacterium
82541,82541,GCF_013347325.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus gilardii,strain=FDAARGOS_639,Cupriavidus,106589.0,Cupriavidus
82633,82633,GCF_003854935.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus pauculus,strain=FDAARGOS_614,Cupriavidus,106589.0,Cupriavidus
82633,82633,GCF_008693385.1,Bacteria,,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus pauculus,strain=FDAARGOS_664,Cupriavidus,106589.0,Cupriavidus
82654,82654,GCF_000317065.1,Bacteria,,Cyanobacteria,,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena sp. PCC 7367,strain=PCC 7367,Pseudanabaena,1152.0,Pseudanabaena
82688,82688,GCF_002850055.1,Bacteria,,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus nagelii,strain=TMW 1.1827,Liquorilactobacillus,2767888.0,Liquorilactobacillus
82689,28901,GCF_009184685.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella enterica,strain=PJM1,Salmonella,590.0,Salmonella
82689,28901,GCF_016452085.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella enterica,strain=CVM 34526,Salmonella,590.0,Salmonella
82689,28901,GCF_016454485.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella enterica,strain=CVM 22504,Salmonella,590.0,Salmonella
82977,82977,GCF_013234275.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella agrestis,strain=DSM 9389,Buttiauxella,82976.0,Buttiauxella
82983,82983,GCF_001586165.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium proteus,strain=DSM 2777,Obesumbacterium,82982.0,Obesumbacterium
82985,82985,GCF_001026985.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia fontium,strain=24613,Pragia,82984.0,Pragia
82985,82985,GCF_900638655.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia fontium,strain=NCTC12284,Pragia,82984.0,Pragia
82987,82987,GCF_900478715.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella ptyseos,strain=NCTC11468,Tatumella,82986.0,Tatumella
82996,82996,GCF_001663115.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=3Rp8,Serratia,613.0,Serratia
82996,82996,GCF_001663135.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=3Re4-18,Serratia,613.0,Serratia
82996,82996,GCF_013122215.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=C-1,Serratia,613.0,Serratia
82996,82996,GCF_016027115.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=FDAARGOS_907,Serratia,613.0,Serratia
82996,82996,GCF_016027595.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=FDAARGOS_896,Serratia,613.0,Serratia
82996,82996,GCF_016027675.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=FDAARGOS_895,Serratia,613.0,Serratia
82996,82996,GCF_016027835.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=FDAARGOS_889,Serratia,613.0,Serratia
82996,82996,GCF_016726325.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=FDAARGOS_1138,Serratia,613.0,Serratia
82996,82996,GCF_018336935.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=UBCF_13,Serratia,613.0,Serratia
82996,82996,GCF_900635625.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=NCTC8900,Serratia,613.0,Serratia
82996,82996,GCF_900637965.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia plymuthica,strain=NCTC8015,Serratia,613.0,Serratia
83219,83219,GCF_016801755.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter mediterraneus,strain=SC7-37,Sulfitobacter,60136.0,Sulfitobacter
83219,83219,GCF_016801775.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter mediterraneus,strain=SC1-11,Sulfitobacter,60136.0,Sulfitobacter
83262,83262,GCF_001605725.1,Bacteria,,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides immunogenum,strain=CCUG 47286,Mycobacteroides,670516.0,Mycobacteroides
83262,83262,GCF_001677135.1,Bacteria,,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides immunogenum,strain=FLAC016,Mycobacteroides,670516.0,Mycobacteroides
83263,83263,GCF_001605015.1,Bacteria,,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter aminovorans,strain=KCTC 2477,Aminobacter,31988.0,Aminobacter
83331,1773,GCF_000008585.1,Bacteria,,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium tuberculosis,strain=CDC1551,Mycobacterium,1763.0,Mycobacterium
83332,1773,GCF_000195955.2,Bacteria,,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium tuberculosis,strain=H37Rv,Mycobacterium,1763.0,Mycobacterium
83332,1773,GCF_000277735.2,Bacteria,,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium tuberculosis,strain=H37Rv,Mycobacterium,1763.0,Mycobacterium
83333,562,GCF_000800765.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 ER3413,Escherichia,561.0,Escherichia
83333,562,GCF_000974405.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 MG1655,Escherichia,561.0,Escherichia
83333,562,GCF_000974465.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 MG1655,Escherichia,561.0,Escherichia
83333,562,GCF_000974505.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 MG1655,Escherichia,561.0,Escherichia
83333,562,GCF_000974535.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 MG1655,Escherichia,561.0,Escherichia
83333,562,GCF_000974575.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 MG1655,Escherichia,561.0,Escherichia
83333,562,GCF_000974825.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 MG1655,Escherichia,561.0,Escherichia
83333,562,GCF_000974865.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 MG1655,Escherichia,561.0,Escherichia
83333,562,GCF_000974885.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 MG1655,Escherichia,561.0,Escherichia
83333,562,GCF_000981485.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 substr. AG100,Escherichia,561.0,Escherichia
83333,562,GCF_001020945.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 substr. GM4792,Escherichia,561.0,Escherichia
83333,562,GCF_001021005.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 substr. GM4792,Escherichia,561.0,Escherichia
83333,562,GCF_001559655.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 DHB4,Escherichia,561.0,Escherichia
83333,562,GCF_001559675.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12 C3026,Escherichia,561.0,Escherichia
83333,562,GCF_009832885.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=K-12,Escherichia,561.0,Escherichia
83333,562,GCF_015534935.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=CETR3G40,Escherichia,561.0,Escherichia
83333,562,GCF_015534955.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=CETR2G40,Escherichia,561.0,Escherichia
83333,562,GCF_015534975.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=CETR1G40,Escherichia,561.0,Escherichia
83333,562,GCF_015534995.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=BZKR3G40,Escherichia,561.0,Escherichia
83333,562,GCF_015535015.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=BZKR2G40,Escherichia,561.0,Escherichia
83334,562,GCF_001307215.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=WS4202,Escherichia,561.0,Escherichia
83334,562,GCF_001558995.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=JEONG-1266,Escherichia,561.0,Escherichia
83334,562,GCF_001651925.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=FRIK2069,Escherichia,561.0,Escherichia
83334,562,GCF_001651945.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=FRIK2533,Escherichia,561.0,Escherichia
83334,562,GCF_001651965.2,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=FRIK2455,Escherichia,561.0,Escherichia
83334,562,GCF_001695515.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=FRIK944,Escherichia,561.0,Escherichia
83334,562,GCF_001753445.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=1130,Escherichia,561.0,Escherichia
83334,562,GCF_001753465.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=2149,Escherichia,561.0,Escherichia
83334,562,GCF_001753485.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=8368,Escherichia,561.0,Escherichia
83334,562,GCF_001753505.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=2159,Escherichia,561.0,Escherichia
83334,562,GCF_001753525.1,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia coli,strain=9234,Escherichia,561.0,Escherichia
